trip_id,arrival_time,departure_time,stop_id
6507870-Mixed,07:39:00,07:39:00,70011
6507871-Mixed,10:35:00,10:35:00,70261
6507871-Mixed,10:45:00,10:45:00,70221
6507871-Mixed,10:50:00,10:50:00,70211
6507871-Mixed,10:58:00,10:58:00,70171
6507871-Mixed,11:04:00,11:04:00,70141
6507871-Mixed,11:10:00,11:10:00,70111
6507871-Mixed,11:14:00,11:14:00,70091
6507871-Mixed,11:21:00,11:21:00,70061
6507871-Mixed,11:39:00,11:39:00,70011
6507872-Mixed,17:35:00,17:35:00,70261
6507872-Mixed,17:45:00,17:45:00,70221
6507872-Mixed,17:50:00,17:50:00,70211
6507872-Mixed,17:58:00,17:58:00,70171
6507872-Mixed,18:04:00,18:04:00,70141
6507872-Mixed,18:10:00,18:10:00,70111
6507872-Mixed,18:14:00,18:14:00,70091
6507872-Mixed,18:21:00,18:21:00,70061
6507872-Mixed,18:39:00,18:39:00,70011
6507873-Mixed,06:00:00,06:00:00,70261
6507873-Mixed,06:05:00,06:05:00,70241
6507873-Mixed,06:10:00,06:10:00,70231
6507873-Mixed,06:14:00,06:14:00,70221
6507873-Mixed,06:19:00,06:19:00,70211
6507873-Mixed,06:23:00,06:23:00,70201
6507873-Mixed,06:27:00,06:27:00,70191
6507873-Mixed,06:31:00,06:31:00,70171
6507873-Mixed,06:34:00,06:34:00,70161
6507873-Mixed,06:37:00,06:37:00,70151
6507873-Mixed,06:41:00,06:41:00,70141
6507873-Mixed,06:45:00,06:45:00,70131
6507873-Mixed,06:48:00,06:48:00,70121
6507873-Mixed,06:51:00,06:51:00,70111
6507873-Mixed,06:54:00,06:54:00,70101
6507873-Mixed,06:57:00,06:57:00,70091
6507873-Mixed,07:00:00,07:00:00,70081
6507873-Mixed,07:03:00,07:03:00,70071
6507873-Mixed,07:08:00,07:08:00,70061
6507873-Mixed,07:12:00,07:12:00,70051
6507873-Mixed,07:17:00,07:17:00,70041
6507873-Mixed,07:23:00,07:23:00,70031
6507873-Mixed,07:28:00,07:28:00,70021
6507873-Mixed,07:36:00,07:36:00,70011
6507874-Mixed,07:00:00,07:00:00,70261
6507874-Mixed,07:05:00,07:05:00,70241
6507874-Mixed,07:10:00,07:10:00,70231
6507874-Mixed,07:14:00,07:14:00,70221
6507874-Mixed,07:19:00,07:19:00,70211
6507874-Mixed,07:23:00,07:23:00,70201
6507874-Mixed,07:27:00,07:27:00,70191
6507874-Mixed,07:31:00,07:31:00,70171
6507874-Mixed,07:34:00,07:34:00,70161
6507874-Mixed,07:37:00,07:37:00,70151
6507874-Mixed,07:41:00,07:41:00,70141
6507874-Mixed,07:45:00,07:45:00,70131
6507874-Mixed,07:48:00,07:48:00,70121
6507874-Mixed,07:51:00,07:51:00,70111
6507874-Mixed,07:54:00,07:54:00,70101
6507874-Mixed,07:57:00,07:57:00,70091
6507874-Mixed,08:00:00,08:00:00,70081
6507874-Mixed,08:03:00,08:03:00,70071
6507874-Mixed,08:08:00,08:08:00,70061
6507874-Mixed,08:12:00,08:12:00,70051
6507874-Mixed,08:17:00,08:17:00,70041
6507874-Mixed,08:23:00,08:23:00,70031
6507874-Mixed,08:28:00,08:28:00,70021
6507874-Mixed,08:36:00,08:36:00,70011
6507875-Mixed,08:00:00,08:00:00,70261
6507875-Mixed,08:05:00,08:05:00,70241
6507875-Mixed,08:10:00,08:10:00,70231
6507875-Mixed,08:14:00,08:14:00,70221
6507875-Mixed,08:19:00,08:19:00,70211
6507875-Mixed,08:23:00,08:23:00,70201
6507875-Mixed,08:27:00,08:27:00,70191
6507875-Mixed,08:31:00,08:31:00,70171
6507875-Mixed,08:34:00,08:34:00,70161
6507875-Mixed,08:37:00,08:37:00,70151
6507875-Mixed,08:41:00,08:41:00,70141
6507875-Mixed,08:45:00,08:45:00,70131
6507875-Mixed,08:48:00,08:48:00,70121
6507875-Mixed,08:51:00,08:51:00,70111
6507875-Mixed,08:54:00,08:54:00,70101
6507875-Mixed,08:57:00,08:57:00,70091
6507875-Mixed,09:00:00,09:00:00,70081
6507875-Mixed,09:03:00,09:03:00,70071
6507875-Mixed,09:08:00,09:08:00,70061
6507875-Mixed,09:12:00,09:12:00,70051
6507875-Mixed,09:17:00,09:17:00,70041
6507875-Mixed,09:23:00,09:23:00,70031
6507875-Mixed,09:28:00,09:28:00,70021
6507875-Mixed,09:36:00,09:36:00,70011
6507876-Mixed,09:00:00,09:00:00,70261
6507876-Mixed,09:05:00,09:05:00,70241
6507876-Mixed,09:10:00,09:10:00,70231
6507876-Mixed,09:14:00,09:14:00,70221
6507876-Mixed,09:19:00,09:19:00,70211
6507876-Mixed,09:23:00,09:23:00,70201
6507876-Mixed,09:27:00,09:27:00,70191
6507876-Mixed,09:31:00,09:31:00,70171
6507876-Mixed,09:34:00,09:34:00,70161
6507876-Mixed,09:37:00,09:37:00,70151
6507876-Mixed,09:41:00,09:41:00,70141
6507876-Mixed,09:45:00,09:45:00,70131
6507876-Mixed,09:48:00,09:48:00,70121
6507876-Mixed,09:51:00,09:51:00,70111
6507876-Mixed,09:54:00,09:54:00,70101
6507876-Mixed,09:57:00,09:57:00,70091
6507876-Mixed,10:00:00,10:00:00,70081
6507876-Mixed,10:03:00,10:03:00,70071
6507876-Mixed,10:08:00,10:08:00,70061
6507876-Mixed,10:12:00,10:12:00,70051
6507876-Mixed,10:17:00,10:17:00,70041
6507876-Mixed,10:23:00,10:23:00,70031
6507876-Mixed,10:28:00,10:28:00,70021
6507876-Mixed,10:36:00,10:36:00,70011
6507877-Mixed,10:00:00,10:00:00,70261
6507877-Mixed,10:05:00,10:05:00,70241
6507877-Mixed,10:10:00,10:10:00,70231
6507877-Mixed,10:14:00,10:14:00,70221
6507877-Mixed,10:19:00,10:19:00,70211
6507877-Mixed,10:23:00,10:23:00,70201
6507877-Mixed,10:27:00,10:27:00,70191
6507877-Mixed,10:31:00,10:31:00,70171
6507877-Mixed,10:34:00,10:34:00,70161
6507877-Mixed,10:37:00,10:37:00,70151
6507877-Mixed,10:41:00,10:41:00,70141
6507877-Mixed,10:45:00,10:45:00,70131
6507877-Mixed,10:48:00,10:48:00,70121
6507877-Mixed,10:51:00,10:51:00,70111
6507877-Mixed,10:54:00,10:54:00,70101
6507877-Mixed,10:57:00,10:57:00,70091
6507877-Mixed,11:00:00,11:00:00,70081
6507877-Mixed,11:03:00,11:03:00,70071
6507877-Mixed,11:08:00,11:08:00,70061
6507877-Mixed,11:12:00,11:12:00,70051
6507877-Mixed,11:17:00,11:17:00,70041
6507877-Mixed,11:23:00,11:23:00,70031
6507877-Mixed,11:28:00,11:28:00,70021
6507877-Mixed,11:36:00,11:36:00,70011
6507878-Mixed,11:00:00,11:00:00,70261
6507878-Mixed,11:05:00,11:05:00,70241
6507878-Mixed,11:10:00,11:10:00,70231
6507878-Mixed,11:14:00,11:14:00,70221
6507878-Mixed,11:19:00,11:19:00,70211
6507878-Mixed,11:23:00,11:23:00,70201
6507878-Mixed,11:27:00,11:27:00,70191
6507878-Mixed,11:31:00,11:31:00,70171
6507878-Mixed,11:34:00,11:34:00,70161
6507878-Mixed,11:37:00,11:37:00,70151
6507878-Mixed,11:41:00,11:41:00,70141
6507878-Mixed,11:45:00,11:45:00,70131
6507878-Mixed,11:48:00,11:48:00,70121
6507878-Mixed,11:51:00,11:51:00,70111
6507878-Mixed,11:54:00,11:54:00,70101
6507878-Mixed,11:57:00,11:57:00,70091
6507878-Mixed,12:00:00,12:00:00,70081
6507878-Mixed,12:03:00,12:03:00,70071
6507878-Mixed,12:08:00,12:08:00,70061
6507878-Mixed,12:12:00,12:12:00,70051
6507878-Mixed,12:17:00,12:17:00,70041
6507878-Mixed,12:23:00,12:23:00,70031
6507878-Mixed,12:28:00,12:28:00,70021
6507878-Mixed,12:36:00,12:36:00,70011
6507879-Mixed,12:00:00,12:00:00,70261
6507879-Mixed,12:05:00,12:05:00,70241
6507879-Mixed,12:10:00,12:10:00,70231
6507879-Mixed,12:14:00,12:14:00,70221
6507879-Mixed,12:19:00,12:19:00,70211
6507879-Mixed,12:23:00,12:23:00,70201
6507879-Mixed,12:27:00,12:27:00,70191
6507879-Mixed,12:31:00,12:31:00,70171
6507879-Mixed,12:34:00,12:34:00,70161
6507879-Mixed,12:37:00,12:37:00,70151
6507879-Mixed,12:41:00,12:41:00,70141
6507879-Mixed,12:45:00,12:45:00,70131
6507879-Mixed,12:48:00,12:48:00,70121
6507879-Mixed,12:51:00,12:51:00,70111
6507879-Mixed,12:54:00,12:54:00,70101
6507879-Mixed,12:57:00,12:57:00,70091
6507879-Mixed,13:00:00,13:00:00,70081
6507879-Mixed,13:03:00,13:03:00,70071
6507879-Mixed,13:08:00,13:08:00,70061
6507879-Mixed,13:12:00,13:12:00,70051
6507879-Mixed,13:17:00,13:17:00,70041
6507879-Mixed,13:23:00,13:23:00,70031
6507879-Mixed,13:28:00,13:28:00,70021
6507879-Mixed,13:36:00,13:36:00,70011
6507880-Mixed,13:00:00,13:00:00,70261
6507880-Mixed,13:05:00,13:05:00,70241
6507880-Mixed,13:10:00,13:10:00,70231
6507880-Mixed,13:14:00,13:14:00,70221
6507880-Mixed,13:19:00,13:19:00,70211
6507880-Mixed,13:23:00,13:23:00,70201
6507880-Mixed,13:27:00,13:27:00,70191
6507880-Mixed,13:31:00,13:31:00,70171
6507880-Mixed,13:34:00,13:34:00,70161
6507880-Mixed,13:37:00,13:37:00,70151
6507880-Mixed,13:41:00,13:41:00,70141
6507880-Mixed,13:45:00,13:45:00,70131
6507880-Mixed,13:48:00,13:48:00,70121
6507880-Mixed,13:51:00,13:51:00,70111
6507880-Mixed,13:54:00,13:54:00,70101
6507880-Mixed,13:57:00,13:57:00,70091
6507880-Mixed,14:00:00,14:00:00,70081
6507880-Mixed,14:03:00,14:03:00,70071
6507880-Mixed,14:08:00,14:08:00,70061
6507880-Mixed,14:12:00,14:12:00,70051
6507880-Mixed,14:17:00,14:17:00,70041
6507880-Mixed,14:23:00,14:23:00,70031
6507880-Mixed,14:28:00,14:28:00,70021
6507880-Mixed,14:36:00,14:36:00,70011
6507881-Mixed,14:00:00,14:00:00,70261
6507881-Mixed,14:05:00,14:05:00,70241
6507881-Mixed,14:10:00,14:10:00,70231
6507881-Mixed,14:14:00,14:14:00,70221
6507881-Mixed,14:19:00,14:19:00,70211
6507881-Mixed,14:23:00,14:23:00,70201
6507881-Mixed,14:27:00,14:27:00,70191
6507881-Mixed,14:31:00,14:31:00,70171
6507881-Mixed,14:34:00,14:34:00,70161
6507881-Mixed,14:37:00,14:37:00,70151
6507881-Mixed,14:41:00,14:41:00,70141
6507881-Mixed,14:45:00,14:45:00,70131
6507881-Mixed,14:48:00,14:48:00,70121
6507881-Mixed,14:51:00,14:51:00,70111
6507881-Mixed,14:54:00,14:54:00,70101
6507881-Mixed,14:57:00,14:57:00,70091
6507881-Mixed,15:00:00,15:00:00,70081
6507881-Mixed,15:03:00,15:03:00,70071
6507881-Mixed,15:08:00,15:08:00,70061
6507881-Mixed,15:12:00,15:12:00,70051
6507881-Mixed,15:17:00,15:17:00,70041
6507881-Mixed,15:23:00,15:23:00,70031
6507881-Mixed,15:28:00,15:28:00,70021
6507881-Mixed,15:36:00,15:36:00,70011
6507882-Mixed,15:00:00,15:00:00,70261
6507882-Mixed,15:05:00,15:05:00,70241
6507882-Mixed,15:10:00,15:10:00,70231
6507882-Mixed,15:14:00,15:14:00,70221
6507882-Mixed,15:19:00,15:19:00,70211
6507882-Mixed,15:23:00,15:23:00,70201
6507882-Mixed,15:27:00,15:27:00,70191
6507882-Mixed,15:31:00,15:31:00,70171
6507882-Mixed,15:34:00,15:34:00,70161
6507882-Mixed,15:37:00,15:37:00,70151
6507882-Mixed,15:41:00,15:41:00,70141
6507882-Mixed,15:45:00,15:45:00,70131
6507882-Mixed,15:48:00,15:48:00,70121
6507882-Mixed,15:51:00,15:51:00,70111
6507882-Mixed,15:54:00,15:54:00,70101
6507882-Mixed,15:57:00,15:57:00,70091
6507882-Mixed,16:00:00,16:00:00,70081
6507882-Mixed,16:03:00,16:03:00,70071
6507882-Mixed,16:08:00,16:08:00,70061
6507882-Mixed,16:12:00,16:12:00,70051
6507882-Mixed,16:17:00,16:17:00,70041
6507882-Mixed,16:23:00,16:23:00,70031
6507882-Mixed,16:28:00,16:28:00,70021
6507882-Mixed,16:36:00,16:36:00,70011
6507883-Mixed,16:00:00,16:00:00,70261
6507883-Mixed,16:05:00,16:05:00,70241
6507883-Mixed,16:10:00,16:10:00,70231
6507883-Mixed,16:14:00,16:14:00,70221
6507883-Mixed,16:19:00,16:19:00,70211
6507883-Mixed,16:23:00,16:23:00,70201
6507883-Mixed,16:27:00,16:27:00,70191
6507883-Mixed,16:31:00,16:31:00,70171
6507883-Mixed,16:34:00,16:34:00,70161
6507883-Mixed,16:37:00,16:37:00,70151
6507883-Mixed,16:41:00,16:41:00,70141
6507883-Mixed,16:45:00,16:45:00,70131
6507883-Mixed,16:48:00,16:48:00,70121
6507883-Mixed,16:51:00,16:51:00,70111
6507883-Mixed,16:54:00,16:54:00,70101
6507883-Mixed,16:57:00,16:57:00,70091
6507883-Mixed,17:00:00,17:00:00,70081
6507883-Mixed,17:03:00,17:03:00,70071
6507883-Mixed,17:08:00,17:08:00,70061
6507883-Mixed,17:12:00,17:12:00,70051
6507883-Mixed,17:17:00,17:17:00,70041
6507883-Mixed,17:23:00,17:23:00,70031
6507883-Mixed,17:28:00,17:28:00,70021
6507883-Mixed,17:36:00,17:36:00,70011
6507884-Mixed,17:00:00,17:00:00,70261
6507884-Mixed,17:05:00,17:05:00,70241
6507884-Mixed,17:10:00,17:10:00,70231
6507884-Mixed,17:14:00,17:14:00,70221
6507884-Mixed,17:19:00,17:19:00,70211
6507884-Mixed,17:23:00,17:23:00,70201
6507884-Mixed,17:27:00,17:27:00,70191
6507884-Mixed,17:31:00,17:31:00,70171
6507884-Mixed,17:34:00,17:34:00,70161
6507884-Mixed,17:37:00,17:37:00,70151
6507884-Mixed,17:41:00,17:41:00,70141
6507884-Mixed,17:45:00,17:45:00,70131
6507884-Mixed,17:48:00,17:48:00,70121
6507884-Mixed,17:51:00,17:51:00,70111
6507884-Mixed,17:54:00,17:54:00,70101
6507884-Mixed,17:57:00,17:57:00,70091
6507884-Mixed,18:00:00,18:00:00,70081
6507884-Mixed,18:03:00,18:03:00,70071
6507884-Mixed,18:08:00,18:08:00,70061
6507884-Mixed,18:12:00,18:12:00,70051
6507884-Mixed,18:17:00,18:17:00,70041
6507884-Mixed,18:23:00,18:23:00,70031
6507884-Mixed,18:28:00,18:28:00,70021
6507884-Mixed,18:36:00,18:36:00,70011
6507885-Mixed,18:00:00,18:00:00,70261
6507885-Mixed,18:05:00,18:05:00,70241
6507885-Mixed,18:10:00,18:10:00,70231
6507885-Mixed,18:14:00,18:14:00,70221
6507885-Mixed,18:19:00,18:19:00,70211
6507885-Mixed,18:23:00,18:23:00,70201
6507885-Mixed,18:27:00,18:27:00,70191
6507885-Mixed,18:31:00,18:31:00,70171
6507885-Mixed,18:34:00,18:34:00,70161
6507885-Mixed,18:37:00,18:37:00,70151
6507885-Mixed,18:41:00,18:41:00,70141
6507885-Mixed,18:45:00,18:45:00,70131
6507885-Mixed,18:48:00,18:48:00,70121
6507885-Mixed,18:51:00,18:51:00,70111
6507885-Mixed,18:54:00,18:54:00,70101
6507885-Mixed,18:57:00,18:57:00,70091
6507885-Mixed,19:00:00,19:00:00,70081
6507885-Mixed,19:03:00,19:03:00,70071
6507885-Mixed,19:08:00,19:08:00,70061
6507885-Mixed,19:12:00,19:12:00,70051
6507885-Mixed,19:17:00,19:17:00,70041
6507885-Mixed,19:23:00,19:23:00,70031
6507885-Mixed,19:28:00,19:28:00,70021
6507885-Mixed,19:36:00,19:36:00,70011
6507886-Mixed,19:00:00,19:00:00,70261
6507886-Mixed,19:05:00,19:05:00,70241
6507886-Mixed,19:10:00,19:10:00,70231
6507886-Mixed,19:14:00,19:14:00,70221
6507886-Mixed,19:19:00,19:19:00,70211
6507886-Mixed,19:23:00,19:23:00,70201
6507886-Mixed,19:27:00,19:27:00,70191
6507886-Mixed,19:31:00,19:31:00,70171
6507886-Mixed,19:34:00,19:34:00,70161
6507886-Mixed,19:37:00,19:37:00,70151
6507886-Mixed,19:41:00,19:41:00,70141
6507886-Mixed,19:45:00,19:45:00,70131
6507886-Mixed,19:48:00,19:48:00,70121
6507886-Mixed,19:51:00,19:51:00,70111
6507886-Mixed,19:54:00,19:54:00,70101
6507886-Mixed,19:57:00,19:57:00,70091
6507886-Mixed,20:00:00,20:00:00,70081
6507886-Mixed,20:03:00,20:03:00,70071
6507886-Mixed,20:08:00,20:08:00,70061
6507886-Mixed,20:12:00,20:12:00,70051
6507886-Mixed,20:17:00,20:17:00,70041
6507886-Mixed,20:23:00,20:23:00,70031
6507886-Mixed,20:28:00,20:28:00,70021
6507886-Mixed,20:36:00,20:36:00,70011
6507887-Mixed,20:00:00,20:00:00,70261
6507887-Mixed,20:05:00,20:05:00,70241
6507887-Mixed,20:10:00,20:10:00,70231
6507887-Mixed,20:14:00,20:14:00,70221
6507887-Mixed,20:19:00,20:19:00,70211
6507887-Mixed,20:23:00,20:23:00,70201
6507887-Mixed,20:27:00,20:27:00,70191
6507887-Mixed,20:31:00,20:31:00,70171
6507887-Mixed,20:34:00,20:34:00,70161
6507887-Mixed,20:37:00,20:37:00,70151
6507887-Mixed,20:41:00,20:41:00,70141
6507887-Mixed,20:45:00,20:45:00,70131
6507887-Mixed,20:48:00,20:48:00,70121
6507887-Mixed,20:51:00,20:51:00,70111
6507887-Mixed,20:54:00,20:54:00,70101
6507887-Mixed,20:57:00,20:57:00,70091
6507887-Mixed,21:00:00,21:00:00,70081
6507887-Mixed,21:03:00,21:03:00,70071
6507887-Mixed,21:08:00,21:08:00,70061
6507887-Mixed,21:12:00,21:12:00,70051
6507887-Mixed,21:17:00,21:17:00,70041
6507887-Mixed,21:23:00,21:23:00,70031
6507887-Mixed,21:28:00,21:28:00,70021
6507887-Mixed,21:36:00,21:36:00,70011
6507888-Mixed,21:00:00,21:00:00,70261
6507888-Mixed,21:05:00,21:05:00,70241
6507888-Mixed,21:10:00,21:10:00,70231
6507888-Mixed,21:14:00,21:14:00,70221
6507888-Mixed,21:19:00,21:19:00,70211
6507888-Mixed,21:23:00,21:23:00,70201
6507888-Mixed,21:27:00,21:27:00,70191
6507888-Mixed,21:31:00,21:31:00,70171
6507888-Mixed,21:34:00,21:34:00,70161
6507888-Mixed,21:37:00,21:37:00,70151
6507888-Mixed,21:41:00,21:41:00,70141
6507888-Mixed,21:45:00,21:45:00,70131
6507888-Mixed,21:48:00,21:48:00,70121
6507888-Mixed,21:51:00,21:51:00,70111
6507888-Mixed,21:54:00,21:54:00,70101
6507888-Mixed,21:57:00,21:57:00,70091
6507888-Mixed,22:00:00,22:00:00,70081
6507888-Mixed,22:03:00,22:03:00,70071
6507888-Mixed,22:08:00,22:08:00,70061
6507888-Mixed,22:12:00,22:12:00,70051
6507888-Mixed,22:17:00,22:17:00,70041
6507888-Mixed,22:23:00,22:23:00,70031
6507888-Mixed,22:28:00,22:28:00,70021
6507888-Mixed,22:36:00,22:36:00,70011
6507889-Mixed,22:30:00,22:30:00,70261
6507889-Mixed,22:35:00,22:35:00,70241
6507889-Mixed,22:40:00,22:40:00,70231
6507889-Mixed,22:44:00,22:44:00,70221
6507889-Mixed,22:49:00,22:49:00,70211
6507889-Mixed,22:53:00,22:53:00,70201
6507889-Mixed,22:57:00,22:57:00,70191
6507889-Mixed,23:01:00,23:01:00,70171
6507889-Mixed,23:04:00,23:04:00,70161
6507889-Mixed,23:07:00,23:07:00,70151
6507889-Mixed,23:11:00,23:11:00,70141
6507889-Mixed,23:15:00,23:15:00,70131
6507889-Mixed,23:18:00,23:18:00,70121
6507889-Mixed,23:21:00,23:21:00,70111
6507889-Mixed,23:24:00,23:24:00,70101
6507889-Mixed,23:27:00,23:27:00,70091
6507889-Mixed,23:30:00,23:30:00,70081
6507889-Mixed,23:33:00,23:33:00,70071
6507889-Mixed,23:38:00,23:38:00,70061
6507889-Mixed,23:42:00,23:42:00,70051
6507889-Mixed,23:47:00,23:47:00,70041
6507889-Mixed,23:53:00,23:53:00,70031
6507889-Mixed,23:58:00,23:58:00,70021
6507889-Mixed,24:06:00,24:06:00,70011
6507890-Mixed,08:15:00,08:15:00,70012
6507890-Mixed,08:20:00,08:20:00,70022
6507890-Mixed,08:25:00,08:25:00,70032
6507890-Mixed,08:31:00,08:31:00,70042
6507890-Mixed,08:35:00,08:35:00,70052
6507890-Mixed,08:39:00,08:39:00,70062
6507890-Mixed,08:43:00,08:43:00,70072
6507890-Mixed,08:45:00,08:45:00,70082
6507890-Mixed,08:49:00,08:49:00,70092
6507890-Mixed,08:52:00,08:52:00,70102
6507890-Mixed,08:55:00,08:55:00,70112
6507890-Mixed,08:58:00,08:58:00,70122
6507890-Mixed,09:01:00,09:01:00,70132
6507890-Mixed,09:07:00,09:07:00,70142
6507890-Mixed,09:11:00,09:11:00,70152
6507890-Mixed,09:14:00,09:14:00,70162
6507890-Mixed,09:17:00,09:17:00,70172
6507890-Mixed,09:21:00,09:21:00,70192
6507890-Mixed,09:25:00,09:25:00,70202
6507890-Mixed,09:29:00,09:29:00,70212
6507890-Mixed,09:34:00,09:34:00,70222
6507890-Mixed,09:38:00,09:38:00,70232
6507890-Mixed,09:43:00,09:43:00,70242
6507890-Mixed,09:51:00,09:51:00,70262
6507891-Mixed,09:15:00,09:15:00,70012
6507891-Mixed,09:20:00,09:20:00,70022
6507891-Mixed,09:25:00,09:25:00,70032
6507891-Mixed,09:31:00,09:31:00,70042
6507891-Mixed,09:35:00,09:35:00,70052
6507891-Mixed,09:39:00,09:39:00,70062
6507891-Mixed,09:43:00,09:43:00,70072
6507891-Mixed,09:45:00,09:45:00,70082
6507891-Mixed,09:49:00,09:49:00,70092
6507891-Mixed,09:52:00,09:52:00,70102
6507891-Mixed,09:55:00,09:55:00,70112
6507891-Mixed,09:58:00,09:58:00,70122
6507891-Mixed,10:01:00,10:01:00,70132
6507891-Mixed,10:07:00,10:07:00,70142
6507891-Mixed,10:11:00,10:11:00,70152
6507891-Mixed,10:14:00,10:14:00,70162
6507891-Mixed,10:17:00,10:17:00,70172
6507891-Mixed,10:21:00,10:21:00,70192
6507891-Mixed,10:25:00,10:25:00,70202
6507891-Mixed,10:29:00,10:29:00,70212
6507891-Mixed,10:34:00,10:34:00,70222
6507891-Mixed,10:38:00,10:38:00,70232
6507891-Mixed,10:43:00,10:43:00,70242
6507891-Mixed,10:51:00,10:51:00,70262
6507892-Mixed,10:15:00,10:15:00,70012
6507892-Mixed,10:20:00,10:20:00,70022
6507892-Mixed,10:25:00,10:25:00,70032
6507892-Mixed,10:31:00,10:31:00,70042
6507892-Mixed,10:35:00,10:35:00,70052
6507892-Mixed,10:39:00,10:39:00,70062
6507892-Mixed,10:43:00,10:43:00,70072
6507892-Mixed,10:45:00,10:45:00,70082
6507892-Mixed,10:49:00,10:49:00,70092
6507892-Mixed,10:52:00,10:52:00,70102
6507892-Mixed,10:55:00,10:55:00,70112
6507892-Mixed,10:58:00,10:58:00,70122
6507892-Mixed,11:01:00,11:01:00,70132
6507892-Mixed,11:07:00,11:07:00,70142
6507892-Mixed,11:11:00,11:11:00,70152
6507892-Mixed,11:14:00,11:14:00,70162
6507892-Mixed,11:17:00,11:17:00,70172
6507892-Mixed,11:21:00,11:21:00,70192
6507892-Mixed,11:25:00,11:25:00,70202
6507892-Mixed,11:29:00,11:29:00,70212
6507892-Mixed,11:34:00,11:34:00,70222
6507892-Mixed,11:38:00,11:38:00,70232
6507892-Mixed,11:43:00,11:43:00,70242
6507892-Mixed,11:51:00,11:51:00,70262
6507893-Mixed,11:15:00,11:15:00,70012
6507893-Mixed,11:20:00,11:20:00,70022
6507893-Mixed,11:25:00,11:25:00,70032
6507893-Mixed,11:31:00,11:31:00,70042
6507893-Mixed,11:35:00,11:35:00,70052
6507893-Mixed,11:39:00,11:39:00,70062
6507893-Mixed,11:43:00,11:43:00,70072
6507893-Mixed,11:45:00,11:45:00,70082
6507893-Mixed,11:49:00,11:49:00,70092
6507893-Mixed,11:52:00,11:52:00,70102
6507893-Mixed,11:55:00,11:55:00,70112
6507893-Mixed,11:58:00,11:58:00,70122
6507893-Mixed,12:01:00,12:01:00,70132
6507893-Mixed,12:07:00,12:07:00,70142
6507893-Mixed,12:11:00,12:11:00,70152
6507893-Mixed,12:14:00,12:14:00,70162
6507893-Mixed,12:17:00,12:17:00,70172
6507893-Mixed,12:21:00,12:21:00,70192
6507893-Mixed,12:25:00,12:25:00,70202
6507893-Mixed,12:29:00,12:29:00,70212
6507893-Mixed,12:34:00,12:34:00,70222
6507893-Mixed,12:38:00,12:38:00,70232
6507893-Mixed,12:43:00,12:43:00,70242
6507893-Mixed,12:51:00,12:51:00,70262
6507894-Mixed,12:15:00,12:15:00,70012
6507894-Mixed,12:20:00,12:20:00,70022
6507894-Mixed,12:25:00,12:25:00,70032
6507894-Mixed,12:31:00,12:31:00,70042
6507894-Mixed,12:35:00,12:35:00,70052
6507894-Mixed,12:39:00,12:39:00,70062
6507894-Mixed,12:43:00,12:43:00,70072
6507894-Mixed,12:45:00,12:45:00,70082
6507894-Mixed,12:49:00,12:49:00,70092
6507894-Mixed,12:52:00,12:52:00,70102
6507894-Mixed,12:55:00,12:55:00,70112
6507894-Mixed,12:58:00,12:58:00,70122
6507894-Mixed,13:01:00,13:01:00,70132
6507894-Mixed,13:07:00,13:07:00,70142
6507894-Mixed,13:11:00,13:11:00,70152
6507894-Mixed,13:14:00,13:14:00,70162
6507894-Mixed,13:17:00,13:17:00,70172
6507894-Mixed,13:21:00,13:21:00,70192
6507894-Mixed,13:25:00,13:25:00,70202
6507894-Mixed,13:29:00,13:29:00,70212
6507894-Mixed,13:34:00,13:34:00,70222
6507894-Mixed,13:38:00,13:38:00,70232
6507894-Mixed,13:43:00,13:43:00,70242
6507894-Mixed,13:51:00,13:51:00,70262
6507895-Mixed,13:15:00,13:15:00,70012
6507895-Mixed,13:20:00,13:20:00,70022
6507895-Mixed,13:25:00,13:25:00,70032
6507895-Mixed,13:31:00,13:31:00,70042
6507895-Mixed,13:35:00,13:35:00,70052
6507895-Mixed,13:39:00,13:39:00,70062
6507895-Mixed,13:43:00,13:43:00,70072
6507895-Mixed,13:45:00,13:45:00,70082
6507895-Mixed,13:49:00,13:49:00,70092
6507895-Mixed,13:52:00,13:52:00,70102
6507895-Mixed,13:55:00,13:55:00,70112
6507895-Mixed,13:58:00,13:58:00,70122
6507895-Mixed,14:01:00,14:01:00,70132
6507895-Mixed,14:07:00,14:07:00,70142
6507895-Mixed,14:11:00,14:11:00,70152
6507895-Mixed,14:14:00,14:14:00,70162
6507895-Mixed,14:17:00,14:17:00,70172
6507895-Mixed,14:21:00,14:21:00,70192
6507895-Mixed,14:25:00,14:25:00,70202
6507895-Mixed,14:29:00,14:29:00,70212
6507895-Mixed,14:34:00,14:34:00,70222
6507895-Mixed,14:38:00,14:38:00,70232
6507895-Mixed,14:43:00,14:43:00,70242
6507895-Mixed,14:51:00,14:51:00,70262
6507896-Mixed,14:15:00,14:15:00,70012
6507896-Mixed,14:20:00,14:20:00,70022
6507896-Mixed,14:25:00,14:25:00,70032
6507896-Mixed,14:31:00,14:31:00,70042
6507896-Mixed,14:35:00,14:35:00,70052
6507896-Mixed,14:39:00,14:39:00,70062
6507896-Mixed,14:43:00,14:43:00,70072
6507896-Mixed,14:45:00,14:45:00,70082
6507896-Mixed,14:49:00,14:49:00,70092
6507896-Mixed,14:52:00,14:52:00,70102
6507896-Mixed,14:55:00,14:55:00,70112
